time,0,1,2,3,4,5,6,7,8,9,var
2015,0.05168281759663159,0.1378227902527497,0.09343224694731346,0.13750105424407666,0.10176963544843107,0.08596905579986183,0.13298800577741035,0.09892598694161256,0.08783999413853448,0.07206841285337827,8.257753738389009e-05
2016,0.09886809463390671,0.07036989799904649,0.13325361799825367,0.09262923034888053,0.1350391826895622,0.11498424587247745,0.15915579577275046,0.09123475933406308,0.04701560809476934,0.057449567256290045,0.00012984166874634365
