time,0,1,2,3,4,5,6,7,8,9,var
201507,0.06451612903225806,0.07526881720430108,0.11827956989247312,0.0967741935483871,0.0967741935483871,0.10752688172043011,0.13978494623655913,0.11827956989247312,0.06451612903225806,0.11827956989247312,6.436196862835781e-05
201508,0.0,0.6620691140254827,0.0,0.11911135008437292,0.009628824351607392,0.0012165450121654502,0.0012165450121654502,0.1527006516226618,0.05405696989154413,0.0,0.0042095371631908655
201509,0.0,0.19679876492742243,0.0028793344777736807,0.2931102717373294,0.20693919840226363,0.001683142632575226,0.05275311708902567,0.18175681493708745,0.06137022404021218,0.0027091317563102944,0.0011896712842079985
201510,0.0,0.1389334278591239,0.016326101624579724,0.13225534018602056,0.13166907916621493,0.0948675086251532,0.08329367566080059,0.15695146817254096,0.14674335531223387,0.09896004339333223,0.0002921711873687834
201511,0.0,0.11858325932416723,0.10122822515729246,0.09710437591929111,0.06538670767080826,0.10644748515217622,0.2554114092503661,0.07231261407522041,0.07794671108219256,0.10557921236848564,0.00041146281556548973
201512,0.15443734272153162,0.051644899415673774,0.20199807475109371,0.1046318624795381,0.06841627004427833,0.11329189605405514,0.1503180441996005,0.024325303007518846,0.06356172787718703,0.06737457944952298,0.00030612932238952283
201601,0.2761747586181303,0.025506368604875495,0.1773638937294478,0.058092994340135186,0.03524116266532367,0.20479593661325057,0.08865334450423208,0.04696538007282647,0.03385445602815733,0.05335170482362115,0.000766631390494298
201602,0.1297589854495767,0.06882929674377132,0.3065526215279695,0.020349840965586004,0.04532202527299643,0.12347841048762953,0.15740866664755435,0.10206422227097087,0.020383085976017682,0.02585284465792754,0.0007726992177098902
201603,0.0018185437174290677,0.11124772495376618,0.07177577924353598,0.06535364444053772,0.1971724381161511,0.1010191037362741,0.215692748493002,0.06853102600602784,0.08209651767846403,0.08529247361481201,0.00040131735507592916
201604,0.0,0.03257717657190119,0.08117717182209712,0.14766702014846234,0.31885315980715795,0.014581124072110286,0.31332952488535937,0.027007798971770674,0.01842727791826413,0.04637974580287693,0.0014747995439841539
201605,0.0,0.15131022823330514,0.0,0.2906804733727811,0.19621724429416737,0.008875739644970414,0.08622147083685544,0.14803465765004226,0.06519442096365173,0.05346576500422654,0.0009158578992443352
201606,0.0,0.02605620696072957,0.0,0.5288479434208078,0.2482784291829518,0.0,0.0,0.18059432967305664,0.0,0.016223090762454248,0.0030542083573677757
201607,0.08333333333333333,0.057649667405764965,0.03787878787878788,0.06282335550628235,0.05358462675535847,0.07575757575757576,0.06060606060606061,0.4774575018477457,0.03787878787878788,0.05303030303030303,0.0017793978215264246
