time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,var
2015,0.09184497677206725,0.04668597440543435,0.046523746251863736,0.029439042906781863,0.03132693491723244,0.15487779210844352,0.03318518343319689,0.03581446894049121,0.05150380001532561,0.030229237846771437,0.020618048579857447,0.04471458375662932,0.023172017253128358,0.06004532759570451,0.056655836631332356,0.05082010937420705,0.04171555306507137,0.08046798969815176,0.04083467021676219,0.0295247062315472,4.652367542237077e-05
2016,0.030969783106417004,0.0290916712956194,0.023515206096102546,0.027692672289703405,0.034310571349948006,0.06413344829724071,0.035741073149520526,0.047886381293654544,0.04238387290414939,0.03798711692951931,0.04575577890992852,0.08068994451752107,0.07931328535450667,0.09981346971445583,0.051631616995954664,0.03136474294556648,0.029218231952314818,0.11778286632927794,0.05549860768941868,0.03521965887918049,3.363143098876935e-05
