time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,var
201507,0.043010752688172046,0.06451612903225806,0.021505376344086023,0.021505376344086023,0.053763440860215055,0.07526881720430108,0.053763440860215055,0.06451612903225806,0.021505376344086023,0.06451612903225806,0.043010752688172046,0.07526881720430108,0.03225806451612903,0.053763440860215055,0.06451612903225806,0.07526881720430108,0.07526881720430108,0.043010752688172046,0.010752688172043012,0.043010752688172046,2.085729411979481e-05
201508,0.025811939933606615,0.0,0.0,0.0,0.0,0.9572599656417933,0.004866180048661801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005979189315111042,0.0,0.0012165450121654502,0.004866180048661801,0.002281835495175861
201509,0.06759024278589769,0.005747500379551912,0.005754673414998354,0.005261858380795566,0.011658039099260038,0.47459651556386245,0.16313633529684046,0.0,0.002920820259978145,0.0,0.0,0.017067699850295867,0.0,0.001133087627074676,0.0004768717215069146,0.0014619883040935672,0.029532634437310395,0.08079005058138504,0.10776173593707522,0.0251099463600738,0.0005963139490436706
201510,0.20177957313652395,0.011637664829290515,0.04335549053617987,0.02359663572565819,0.06983196418275746,0.06893516163186736,0.007937005080500128,0.00027359781121751026,0.08039726894526465,0.00027359781121751026,0.0,0.08731229777649337,0.0,0.10824715263114928,0.039979471764141156,0.0612421590135167,0.0341536989977523,0.0463523876475601,0.07214505981515483,0.04254981266375518,0.00011700688502408654
201511,0.08368018571614613,0.06871348559707734,0.09260263322519155,0.062187600595695586,0.03481596127255733,0.07476775672448689,0.009337020708681996,0.01578564664989663,0.0307035676907424,0.031194863372595992,0.008079966133284657,0.023294603787271145,0.0010895510895510897,0.12682155397549946,0.05174548007463674,0.04766255462116757,0.07281763158143459,0.10027250275551135,0.01750604773098483,0.046921386697586734,5.9811100346480854e-05
201512,0.030058314200925185,0.08478776736379189,0.04587355961893626,0.028840715675360083,0.009832721633295167,0.02618489312266047,0.01575963740311756,0.09608311018665833,0.07059764239275239,0.06952241459650803,0.055785942699524006,0.0402722063396381,0.06840889883428199,0.013812282867150987,0.10499158613898923,0.0715871607001498,0.03731205750279528,0.108966524139567,0.008338871898577613,0.012983692685320646,5.359245273428845e-05
201601,0.019048909560242917,0.03134147986690136,0.010303547143895274,0.0442723750149267,0.04523699233671208,0.0032075794832106975,0.0033415486681821877,0.11206718787270169,0.008496525140422975,0.11606595727844282,0.10784111303571604,0.012170674757518886,0.23465761833427404,0.09087537067882763,0.0514863867757089,0.0376526607856098,0.006845053342424952,0.03326643930356333,0.01412723211438773,0.017695348506329926,0.00016425498697398403
201602,0.02335659342519401,0.02152228750798318,0.014493195028522657,0.006373382686407896,0.07221789198431057,0.022438242342675014,0.013244702119152338,0.07209813362159094,0.05247687554353935,0.022574882988259395,0.0831005509034501,0.1722563355824861,0.09890701520140055,0.039180343768855,0.023019115247475616,0.01132391191918787,0.05777909424465508,0.17002548991368985,0.0073465863850652735,0.016265369586099216,0.00012298605622047224
201603,0.059178523135087605,0.024731141130166005,0.047517605532565926,0.0352379766975365,0.02440659764332815,0.02365840697179799,0.07945166624006976,0.014732979413025975,0.08221442848428208,0.00898211232546681,0.005513649924672077,0.11060681829757742,0.0016320043458311955,0.13994898112228543,0.053017007032698335,0.048236130116555184,0.0215076007951911,0.12608304777644802,0.02120031899697532,0.07214300401843911,8.195273832330949e-05
201604,0.0,0.07980055469451015,0.003048780487804878,0.005434782608695652,0.005434782608695652,0.023296240117051694,0.0267762460233298,0.0,0.018408459401049706,0.0,0.003048780487804878,0.04571038482706066,0.0,0.21073497022595644,0.1413165837343992,0.01403412217941662,0.009146341463414634,0.3951689587913194,0.006213337449830195,0.01242667489966039,0.00047669877804549257
201605,0.005917159763313609,0.014792899408284023,0.005917159763313609,0.0,0.0,0.16272189349112426,0.029585798816568046,0.0,0.011834319526627219,0.0,0.0,0.05948858833474218,0.0,0.023774302620456465,0.02673288250211327,0.005917159763313609,0.1805790363482671,0.0,0.44600591715976334,0.02673288250211327,0.000565476640985238
201606,0.002512562814070352,0.0,0.006172839506172839,0.0,0.0,0.4970531670699175,0.007537688442211055,0.0,0.0,0.0,0.0,0.005025125628140704,0.0,0.006172839506172839,0.0,0.0,0.006172839506172839,0.0,0.4668403747130715,0.002512562814070352,0.0010926599809936918
201607,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.05303030303030303,0.022727272727272728,0.47043606799704357,0.022727272727272728,0.022727272727272728,0.007575757575757576,0.015151515151515152,0.022727272727272728,0.05303030303030303,0.007575757575757576,0.022727272727272728,0.05303030303030303,0.030303030303030304,0.022727272727272728,0.030303030303030304,0.06744271988174427,0.007575757575757576,0.0005031113315726881
