time,0,1,2,3,4,5,6,7,8,9,var
20153,0.004962779156327543,0.29482038797135013,0.011091813860956637,0.23785389918749777,0.1529318040171986,0.009717292342315654,0.04755481808263742,0.17016868147648043,0.05992454269760002,0.01097398120763583,0.001133933093819487
20154,0.0635918470029836,0.09780379475585158,0.11442098479285541,0.11192091729771436,0.08872829836227464,0.10540577981845203,0.15476509283686232,0.0807660844131168,0.09495569744700798,0.08764150327288124,5.9822889320362195e-05
20161,0.12170182462480675,0.0732409554574704,0.15914444902426958,0.0529325825237476,0.1094508101118409,0.14060233841778969,0.16039426230886814,0.06879429875383695,0.05230173452781817,0.06143674424955186,0.00018913114361258172
20162,0.0,0.060630197084459284,0.04058858591104856,0.27871561427262836,0.27055049827285876,0.009509496947297746,0.17822013015189353,0.09566114631666006,0.025512244200044998,0.040612086843108665,0.0011056392922206728
20163,0.08333333333333333,0.057649667405764965,0.03787878787878788,0.06282335550628235,0.05358462675535847,0.07575757575757576,0.06060606060606061,0.4774575018477457,0.03787878787878788,0.05303030303030303,0.0017793978215264246
