time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,var
201310,0.052941176470588235,0.041176470588235294,0.047058823529411764,0.06470588235294118,0.041176470588235294,0.07647058823529412,0.058823529411764705,0.07058823529411765,0.047058823529411764,0.058823529411764705,0.06470588235294118,0.029411764705882353,0.047058823529411764,0.029411764705882353,0.023529411764705882,0.03529411764705882,0.041176470588235294,0.06470588235294118,0.052941176470588235,0.052941176470588235,1.0471680932434895e-05
201312,0.0,0.0,0.9534883720930233,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002266587913808315
201407,0.0,0.0,0.1011764705882353,0.24,0.0,0.009411764705882352,0.0,0.22588235294117648,0.03529411764705882,0.018823529411764704,0.0,0.007058823529411765,0.0,0.01411764705882353,0.0,0.3458823529411765,0.0,0.0,0.0,0.002352941176470588,0.0005011509743216173
201408,0.034334763948497854,0.004291845493562232,0.04291845493562232,0.030042918454935622,0.0,0.012875536480686695,0.0,0.6437768240343348,0.0,0.09012875536480687,0.0,0.0,0.0,0.12446351931330472,0.0,0.008583690987124463,0.0,0.0,0.0,0.008583690987124463,0.0010324156972770482
201409,0.0,0.0,0.10484105176149945,0.07080624623014543,0.0,0.07279449545383464,0.003875968992248062,0.21943346067064318,0.03910595804570739,0.20128230904988495,0.0,0.007751937984496124,0.0,0.08785157384446976,0.0,0.18505238701606236,0.0,0.0,0.0,0.007204610951008645,0.00027260106269856067
201411,0.06583985500652166,0.022288955622288956,0.039464919464919465,0.08007735007735008,0.0,0.04902584402584402,0.02069584736251403,0.07353065186398519,0.060132025965359305,0.08039084539084537,0.0018018018018018018,0.10778945612278945,0.004284511784511785,0.10421004337671005,0.008456790123456789,0.1902622319288986,0.010555555555555556,0.053653653653653655,0.0,0.0275396608729942,0.00011483791492686222
201412,0.10108412240977081,0.030963054450086153,0.026313983806779198,0.08974276870530473,0.003703703703703704,0.0875158196483845,0.007977677141942271,0.1153157068142659,0.205149962642758,0.019312169312169312,0.006585548084107162,0.02716405165972889,0.009606147934678193,0.11286080234207035,0.0197436835765366,0.06863973895674184,0.018657273988686093,0.024241038073891098,0.0,0.025422746748395165,0.00014134425827870008
201501,0.05658902863488728,0.018105376262404816,0.00804829641191642,0.020491389060012983,0.0,0.047437425470149897,0.008839899596202117,0.02826070089130225,0.08525722631621918,0.006029684601113173,0.008368278232596756,0.0740358585232429,0.017452528679588773,0.2530256744328141,0.06025173522580546,0.013755355970340201,0.009007244604581776,0.04944164025430033,0.005597167116598567,0.23000548971592302,0.0002463261246610929
201502,0.06640672297050704,0.022989649482116303,0.029486381311819368,0.01812354744863128,0.06765578680517517,0.06065361259122181,0.1250021877082284,0.019788280958167134,0.044492378085869796,0.03581526276113722,0.026691052457358602,0.02914399475113592,0.12965207976425092,0.027629901309823852,0.05256141786392577,0.033337902985567464,0.10424711861447328,0.06153524367287178,0.019513018192940736,0.025274460264778125,5.882752893241885e-05
201503,0.03683336983967959,0.15105694956881394,0.015293376527932254,0.020857259228145554,0.08375818708710266,0.03356370104947145,0.037759124022190414,0.04742730428999216,0.02756444353403146,0.020256817639699887,0.07293611239258938,0.01949329889511323,0.0897814542166148,0.035824966572350694,0.09288187263113525,0.013104034740922829,0.06888931965317777,0.06355827431272161,0.01374688090773477,0.055413252890580286,6.241727477608725e-05
