time,0,1,2,3,4,5,6,7,8,9,var
201310,0.08823529411764706,0.1411764705882353,0.09411764705882353,0.11764705882352941,0.08823529411764706,0.07058823529411765,0.10588235294117647,0.08235294117647059,0.1,0.11176470588235295,4.075355632449058e-05
201312,0.0,0.0,0.0,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.8837209302325582,0.007716483384411996
201407,0.004705882352941176,0.0,0.011764705882352941,0.25176470588235295,0.02823529411764706,0.0,0.01411764705882353,0.19294117647058823,0.0,0.4964705882352941,0.002758354479046521
201408,0.008583690987124463,0.0,0.012875536480686695,0.017167381974248927,0.18025751072961374,0.0,0.004291845493562232,0.44635193133047213,0.0,0.33047210300429186,0.0026831913974797437
201409,0.036670911243661064,0.00675781337265152,0.027377521613832854,0.11393338248106696,0.056843821906485265,0.003875968992248062,0.03234814467305587,0.07011370998369189,0.0,0.6520787257333065,0.003883733451959079
201411,0.04729509812843146,0.01118307701641035,0.04317006400339733,0.09765189431856099,0.0840687657354324,0.12337026420359756,0.20453726453726456,0.2588599205265872,0.011986986986986987,0.1178766645433312,0.0006547973423427047
201412,0.041128798621594014,0.06435509202079807,0.06578839028406752,0.21334873366573656,0.15097967461079853,0.09747800497080035,0.05630574996569233,0.19246603540551666,0.02279249195675709,0.09535702849823886,0.000420019409268918
201501,0.054456259261203906,0.06168529124496146,0.28539530918084355,0.07648742116493952,0.0774703874374725,0.15533903356014567,0.020478505118557616,0.18841141066761793,0.014843228719623106,0.0654331536446347,0.0007180365731229048
201502,0.09742623794128068,0.07853709995352653,0.167532482866871,0.08925298555724097,0.06058405573708082,0.08891807707398318,0.034730875085335955,0.1865898341492258,0.15058788524877412,0.045840466386680906,0.00026744542032538295
201503,0.10310689715385206,0.15347665836941227,0.1112951301273319,0.05101238809905856,0.09076826907713756,0.05822549737939585,0.0840320327260359,0.11661111324135279,0.17580507465653486,0.055666939169888255,0.00017188711664326345
201504,0.07061999359724014,0.2637368686271442,0.07281833166903774,0.07692355727347501,0.025422686050841664,0.24837126968687467,0.09679241748996324,0.013726048513147206,0.08674659276194539,0.04484223433033066,0.0007465737428709215
201505,0.11863947164782208,0.17144152629938375,0.08315153859188484,0.035008798002303686,0.036354238513337835,0.1529037227598255,0.03505786086393274,0.039893449151583604,0.3097968203106163,0.01775257385930965,0.0008379806579884679
201506,0.1788111145699863,0.1383018639371251,0.056795189965303736,0.0431780965847043,0.026855726713868277,0.28312326914171954,0.04908730243970709,0.0454860498836306,0.16655558600657736,0.011805800757377678,0.0007714395737031339
201507,0.06151362725720972,0.2682564194218347,0.09311267098133377,0.027664807687396622,0.07932010020934613,0.08418375519004544,0.06399908472140621,0.09670246936393677,0.20644154246984797,0.0188055226976427,0.0006108703942629073
201508,0.07283272655880262,0.18652121132361393,0.04896958437099645,0.029477042898880125,0.05272862948894537,0.2717275075297579,0.06458007868213822,0.07123200439354412,0.18972166009217423,0.012209554661147079,0.00072628664272147
201509,0.09805383484579361,0.10917863636598764,0.07209780660793644,0.0518058401245403,0.08961861218000837,0.23089940736201178,0.04667122920660811,0.12181320700397341,0.15260332678977998,0.027258099513360445,0.00035344378108026465
201510,0.0812726832965861,0.08145583365242386,0.3263301206134716,0.026144376640104494,0.04005797366334246,0.12826163067015736,0.09491915522059358,0.12232475884835335,0.06985642393621826,0.029377043458748996,0.0007576309821617198
201511,0.09220033132947547,0.07219139903349633,0.19056408058442129,0.05566405087675338,0.05005935053563336,0.14771996018725284,0.14760154277722876,0.07515995209104319,0.13790388542244197,0.030935447162253316,0.0002762499678747524
201512,0.14214524969987147,0.13181429235596168,0.12497743134782184,0.05659415089330505,0.07720620206321073,0.12659423327350422,0.06856651392770094,0.1844595062224962,0.051655294842717664,0.03598712537341013,0.00023421613804757278
201601,0.06758247662453111,0.13374163081073537,0.078503125022231,0.04038521719472648,0.08320294689330446,0.14823350789935746,0.14145376893085623,0.17536140780883624,0.026593464945460842,0.10494245386996078,0.00024027497440128732
201602,0.13263517590664578,0.01904126072867851,0.1432341110375757,0.09767385317769402,0.1160882383891179,0.061086358880976285,0.12484305437205788,0.16624762020931674,0.026947647067960805,0.11220268022997638,0.0002417616730482922
201603,0.020994950013313283,0.009837903710923803,0.052369519085762796,0.1332701310606997,0.10088604790934912,0.008812969080142445,0.16581675806926757,0.2877379122514563,0.006151493072255898,0.21412231574682916,0.0009719026677300409
201604,0.022639489764782156,0.006027911367764881,0.02562614801807374,0.1717928614016025,0.17232969553186098,0.002800029325228264,0.10345891649489782,0.2703660596859469,0.0013177240402303112,0.22364116436961246,0.0010471377051003692
201605,0.012775709353859922,0.0036795427736303643,0.03283757042725462,0.1625033147735275,0.11409160293231146,0.0007428281819609349,0.029087243989639005,0.30859416960164016,0.0,0.33568801796617603,0.0016604745718104095
201606,0.03277498199207494,0.00035385704175513094,0.012253831634937956,0.23049011859380789,0.14189250322527167,0.0,0.0625820208616197,0.14328659997479454,0.0,0.3763660866757382,0.0015620294284123984
201607,0.0036829163483575247,0.0021008403361344537,0.010076155462184874,0.23714309587471352,0.025254010695187165,0.0,0.022424560733384263,0.08017248376623376,0.0,0.6191459367838045,0.0038585144266923147
201702,0.06804733727810651,0.12130177514792899,0.10355029585798817,0.09171597633136094,0.11834319526627218,0.10946745562130178,0.07692307692307693,0.08284023668639054,0.10355029585798817,0.1242603550295858,3.789160821477616e-05
