time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,var
20134,0.026470588235294117,0.020588235294117647,0.5002735978112175,0.03235294117647059,0.020588235294117647,0.03823529411764706,0.029411764705882353,0.058549931600547195,0.023529411764705882,0.029411764705882353,0.03235294117647059,0.014705882352941176,0.023529411764705882,0.014705882352941176,0.011764705882352941,0.01764705882352941,0.020588235294117647,0.03235294117647059,0.026470588235294117,0.026470588235294117,0.0005668349181250324
20143,0.008583690987124463,0.001072961373390558,0.08844425726171412,0.10291385272880661,0.0,0.04196907302355959,0.001937984496124031,0.3271315245791994,0.028376508434618402,0.12787922571908536,0.0,0.005640674874601003,0.0,0.07857107851526694,0.0,0.18114270449010642,0.0,0.0,0.0,0.006336463516403086,0.0003512764640116846
20144,0.07905645528274009,0.025541742682712906,0.03453331859311686,0.08370188206283308,0.001388888888888889,0.06345958488429669,0.01592653352979962,0.08920004747034047,0.11451375221938383,0.057486341861341855,0.0035957066576663118,0.07755492944914175,0.006280125340824188,0.10745407798872016,0.01268937516836172,0.14465379706433984,0.013593699967979506,0.04262392281124269,0.0,0.026745818076269565,9.256439803544926e-05
20151,0.04998777301995562,0.08145191666398549,0.0171461564393646,0.020030704042106395,0.057128697122027956,0.04448733730611913,0.053312147824870336,0.03494580382852151,0.04746330148977174,0.02061183419512672,0.04338600730052981,0.03661150035755387,0.08112590755277749,0.09155980459846712,0.07342838138512478,0.018673418600672696,0.0623495126965643,0.059254363726515984,0.013111260506153374,0.09393417134379108,3.193180862621619e-05
20152,0.03018506774987227,0.07462086904853096,0.008448448903408465,0.008803663261716355,0.13244636573338686,0.013842549194654672,0.04993384655566926,0.008713617681176332,0.03369335213598484,0.014038218713493278,0.12824705505458084,0.015185886746660026,0.0675143276017706,0.013013399002103219,0.049393816180724075,0.009577250344041296,0.07234809285629176,0.083028732360728,0.17290400277306192,0.014061438102144993,0.00011690010028075149
20153,0.03092597246717348,0.0626884894039315,0.006204551858328264,0.013042848007540032,0.14545105010358325,0.011374949808836382,0.06953986420748758,0.008877926095489722,0.016336130668944623,0.016284060559425797,0.06930264087467516,0.015757693149767632,0.08258194129106984,0.014782954247074603,0.09440785472501001,0.04356750948722137,0.06754190262016754,0.07215755265626,0.11831228786905433,0.04086181989895881,7.937756255397367e-05
20154,0.03306311206306876,0.06711409217233372,0.02660063608001503,0.0238165750320113,0.03348530059430746,0.03691940887976792,0.059678471140694134,0.02459723335489886,0.03555382345770793,0.03308280544864579,0.03884580781100976,0.0832553591241736,0.07425103538641209,0.0472556088710064,0.059252960944435294,0.08487205705848633,0.08074350755208864,0.0954291919138166,0.024470737438006318,0.037712275677114084,2.7447130048544867e-05
20161,0.049980202223848115,0.021610509874024752,0.07213761746288512,0.06920720063871556,0.0025144855775410886,0.08031748346479724,0.04083721425673956,0.11179102363942989,0.07048413356043638,0.045439172750396335,0.028107686210431516,0.05019991116658346,0.00980738819417221,0.12709630318106474,0.00477307045082565,0.11292602203454222,0.0069470772556469,0.0164261858151097,0.0,0.07939731224280958,7.781626871124548e-05
20162,0.022060858073652708,0.003123921788369364,0.053782958406338746,0.14823601038292325,0.0,0.054031012938324456,0.0016600558480008875,0.16872895066128935,0.110087097833893,0.09059749490241126,0.00036630036630036635,0.011417576921654203,0.0001326259946949602,0.12265902390937142,0.000409165302782324,0.18660166650211976,4.76598989610142e-05,0.0026901071614567544,0.0,0.023367513107456293,0.00020429205213840009
20163,0.007326561306340717,0.0,0.2835075677998472,0.03392606474407945,0.0,0.05242766424751719,0.0022727272727272726,0.021499236058059586,0.037800682773109245,0.05919308632543926,0.0,0.0005580357142857143,0.0,0.21955046791443852,0.0,0.2792790297937357,0.0021008403361344537,0.0,0.0,0.0005580357142857143,0.00043666887804427604
20171,0.03254437869822485,0.07100591715976332,0.0621301775147929,0.05029585798816568,0.03550295857988166,0.0621301775147929,0.04437869822485207,0.04437869822485207,0.06804733727810651,0.038461538461538464,0.04142011834319527,0.0621301775147929,0.038461538461538464,0.04437869822485207,0.04437869822485207,0.05917159763313609,0.0621301775147929,0.05621301775147929,0.047337278106508875,0.03550295857988166,7.044018435149882e-06
