time,0,1,2,3,4,5,6,7,8,9,var
20134,0.04411764705882353,0.07058823529411765,0.047058823529411764,0.11696306429548564,0.04411764705882353,0.03529411764705882,0.052941176470588235,0.041176470588235294,0.05,0.49774281805745557,0.002008468681908548
20143,0.021657848956846942,0.00337890668632576,0.019848821397676335,0.12419971320468395,0.08054511216505783,0.001937984496124031,0.020776445474624376,0.19488013194211104,0.0,0.5327750356765497,0.0027227828881434173
20144,0.04498273581336742,0.031122582643055747,0.051651936358648655,0.14103820907375184,0.1091603565636947,0.1136606669912986,0.14895044657292497,0.23396221360618577,0.01603905135065077,0.10943180102642158,0.0004393734939985946
20151,0.08861855125912685,0.10901507822532251,0.1727184719388121,0.06800322290547546,0.07917304374921176,0.09230712827948576,0.05393744999318838,0.1544188514637896,0.1261573318979555,0.055650870287632014,0.00016388602804905662
20152,0.13730368011072444,0.17815533729376906,0.06688162783678565,0.05004192224384498,0.0286307350136126,0.24475059751875128,0.058230361451695106,0.036027075171108154,0.17830451162500377,0.021674151734705025,0.0006138059748310823
20153,0.07819486730676381,0.18338652778089762,0.06931777869967533,0.036547511236420326,0.07278319079545753,0.2047829398294726,0.05833339566382649,0.09561914819625386,0.18184747586994807,0.019187164621284343,0.00043446260546204935
20154,0.10878296417483117,0.09849425440415942,0.2042011269367403,0.04742231048094914,0.057887911010881234,0.13368234717474123,0.10095114748693877,0.1321807609056255,0.08391664205115255,0.03248053537398078,0.00024959647922303727
20161,0.07193345989216586,0.039313609370056915,0.09134775947568716,0.10060099418465059,0.1027640968195703,0.05742327875817914,0.1455921326779985,0.21932011951116903,0.0181168070439798,0.1535877422665427,0.0003584293939614783
20162,0.022322816321986037,0.004086261132572569,0.02448176565520649,0.18283735050762973,0.14962624160738475,0.0016000068654497684,0.07400264413580243,0.25133221396067534,0.0006588620201151556,0.2890518377931778,0.0012125567065843993
20163,0.0036829163483575247,0.0021008403361344537,0.010076155462184874,0.23714309587471352,0.025254010695187165,0.0,0.022424560733384263,0.08017248376623376,0.0,0.6191459367838045,0.0038585144266923147
20171,0.06804733727810651,0.12130177514792899,0.10355029585798817,0.09171597633136094,0.11834319526627218,0.10946745562130178,0.07692307692307693,0.08284023668639054,0.10355029585798817,0.1242603550295858,3.789160821477616e-05
