time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,var
201309,0.05007077140835102,0.040909805771801526,0.05773767397971219,0.048675001965872454,0.05484784147204529,0.053255484784147204,0.04389793190217818,0.05504442871746481,0.05007077140835102,0.04718093890068412,0.03473696626562869,0.06560116379649289,0.06271133128882597,0.0561453172918141,0.05763938035700243,0.05345207202956672,0.04718093890068412,0.048675001965872454,0.045588582212786034,0.02657859558071872,4.138681698577367e-06
201310,0.8529411764705882,0.0,0.0,0.0,0.0,0.0058823529411764705,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0018208887270078282
201312,0.7757583463618005,0.0,0.007514233600416911,0.0,0.0,0.0,0.06445535714285715,0.0,0.11578421194059019,0.0007002801120448179,0.0,0.0,0.0,0.03467149941371897,0.0011160714285714285,0.0,0.0,0.0,0.0,0.0,0.0015016363193025724
201401,0.6261653191174814,0.0,0.048937976364796874,0.0,0.0,0.0006476683937823834,0.03570822010869565,0.0,0.1915659671378689,0.0,0.0,0.0,0.0,0.0963271804835924,0.0006476683937823834,0.0,0.0,0.0,0.0,0.0,0.0010308691941936635
201402,0.15789473684210525,0.0,0.08771929824561403,0.0,0.0,0.0,0.03508771929824561,0.0,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.08771929824561403,0.0,0.0,0.15789473684210525,0.0,0.0,0.0006338387520046654
201407,0.3801059456040481,0.0,0.057397216951296647,0.0,0.003472485768500949,0.01294987349778621,0.08947422517394055,0.0,0.21872707147375078,0.022966476913345985,0.0,0.020900537634408602,0.0,0.11041745730550284,0.04460863377609108,0.009633143580012651,0.001568627450980392,0.024126344086021507,0.0,0.0036519607843137256,0.00044641791712769525
201408,0.3314535858317232,0.0005049229992426155,0.05467592128176854,0.0,0.0009191176470588235,0.038752272988420745,0.1333389395989431,0.0,0.14062688581441424,0.01744211268753562,0.0007707082833133252,0.039755195417071384,0.0,0.16127912105413778,0.020421440348828594,0.025687986651774356,0.022896059777924988,0.0026796033290703673,0.0022738618829484113,0.0065222644058239845,0.0003459506525564461
201409,0.23310223673696528,0.0014938507588898179,0.07524299854702474,0.0,0.0005798103309482554,0.04038249886592464,0.14130621047402503,0.0007344392079594573,0.18645584144862404,0.01588267143556657,0.008645533141210375,0.02322998256243197,0.0,0.09046956774574198,0.11266906137255013,0.005854305407393871,0.02436982818497506,0.025598747293304042,0.0034592595639212644,0.010523156922543509,0.00023557131097193528
201410,0.26125364443090043,0.0014042149322601855,0.08314922672760604,0.0,0.0007066517394824024,0.029216484084652446,0.057283501755190765,0.0003968253968253968,0.1910117427652118,0.065521249196675,0.006499040612187129,0.034502498017050895,0.0,0.10648123127078031,0.04440848429325598,0.03481719106390231,0.01332201166548043,0.06012010635683596,0.0031520268037169177,0.006753868887985545,0.0002360161256571632
201411,0.17585088567299798,0.002645707821636351,0.07031213692369688,0.0,0.005882356085860215,0.05541270059856847,0.10438216105598269,0.0003172842707022985,0.1466305371803439,0.03707349081238507,0.0041468785843597235,0.026231634379255204,0.0,0.10053251168007447,0.10934407801568548,0.03603181591625386,0.04389310277901234,0.03567617681905591,0.007852001974201002,0.037784539429928155,0.00013554056304045548
201412,0.1906974349220967,0.0046345641949848025,0.08263224629710439,7.532956685499058e-05,0.0028175852300139762,0.0470797218611723,0.08401015781685553,0.000767081772271314,0.13932178459062902,0.02371793137357222,0.0018272118857039401,0.043152374764721654,0.0013592132505175984,0.16143058874580685,0.08796265565357117,0.042129883280384035,0.022581227663052518,0.03849429352358777,0.00655070113153204,0.018758012475567156,0.00016393926388236785
201501,0.09011344849369995,0.00848305130852251,0.11988099606117719,0.00018268176835951772,0.07150440091017861,0.1312514320517137,0.06553095844166729,0.0020953134508930136,0.112096770393291,0.02513209341186139,0.005117844682230908,0.03236594333039029,0.0017068361062779517,0.0526526943716664,0.0795409381734258,0.04135180564788163,0.04957193957479983,0.025272778697944687,0.028280407551318193,0.05786766557270016,8.29735329898914e-05
