time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,var
201312,0.06722689075630252,0.05322128851540616,0.05042016806722689,0.05322128851540616,0.06722689075630252,0.036414565826330535,0.047619047619047616,0.056022408963585436,0.06162464985994398,0.07282913165266107,0.058823529411764705,0.036414565826330535,0.047619047619047616,0.03361344537815126,0.0392156862745098,0.03361344537815126,0.05042016806722689,0.028011204481792718,0.058823529411764705,0.047619047619047616,7.857632216973476e-06
201408,0.005474452554744526,0.03832116788321168,0.023722627737226276,0.005474452554744526,0.009124087591240875,0.09854014598540146,0.04562043795620438,0.025547445255474453,0.012773722627737226,0.0072992700729927005,0.0072992700729927005,0.009124087591240875,0.0018248175182481751,0.17518248175182483,0.0018248175182481751,0.2281021897810219,0.0018248175182481751,0.07664233576642336,0.2116788321167883,0.014598540145985401,0.00025946339288468386
201412,0.0,0.42028985507246375,0.0,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.007246376811594203,0.010869565217391304,0.010869565217391304,0.0,0.0036231884057971015,0.06521739130434782,0.014492753623188406,0.007246376811594203,0.025362318840579712,0.010869565217391304,0.0,0.3442028985507246,0.025362318840579712,0.010869565217391304,0.0006633944660011719
201504,0.013205194042990243,0.023876772482890888,0.0,0.28309682760933585,0.26428728633262416,0.0008305647840531562,0.0,0.0064768332687047386,0.0016192083171761846,0.0024497731012293406,0.09501189515495143,0.03969156439628159,0.19982026263663707,0.0073912405546181495,0.018851462527641825,0.009799092404917362,0.0016611295681063123,0.008221805338671307,0.021259314377941037,0.0024497731012293406,0.00040092760207504377
201505,0.41398225957049484,0.007936507936507936,0.0,0.015756302521008403,0.031629318394024275,0.001984126984126984,0.0,0.007936507936507936,0.0,0.001984126984126984,0.03734827264239029,0.041433239962651726,0.007936507936507936,0.025560224089635854,0.3055555555555556,0.005952380952380952,0.021708683473389355,0.003968253968253968,0.06337535014005602,0.005952380952380952,0.0005908691162510182
201506,0.039473684210526314,0.10526315789473684,0.0,0.06578947368421052,0.06578947368421052,0.0,0.013157894736842105,0.05263157894736842,0.0,0.09210526315789473,0.0,0.25,0.02631578947368421,0.15789473684210525,0.013157894736842105,0.05263157894736842,0.02631578947368421,0.013157894736842105,0.02631578947368421,0.0,0.00019827963259950432
201507,0.011787701097579312,0.1124642910840475,0.0,0.012464291084047513,0.037392873252142536,0.0,0.0,0.022222222222222223,0.022898812208690424,0.034686513306269734,0.022898812208690424,0.49487295143587434,0.0,0.024251992181626825,0.0006765899864682003,0.14512103443091262,0.03400992331980153,0.022222222222222223,0.0013531799729364006,0.0006765899864682003,0.0006191768559635787
201508,0.023518745881236792,0.1751566088056664,0.0006435006435006435,0.03365514565444278,0.07277600995248563,0.0006435006435006435,0.0,0.07608616748301684,0.030468135986632044,0.09064680223540045,0.12456444706477929,0.028640829923504713,0.01800625751352655,0.020958772595340205,0.019362105502739195,0.03922252845817059,0.11456168020778021,0.018468003819939304,0.11057994130180714,0.002040816326530612,0.00012449472270694505
201509,0.04806059778466414,0.08956804460875242,0.0012272585242687618,0.06060529081431672,0.08219784945579914,0.000529546991347991,6.688068485821294e-05,0.09165266295074459,0.024150579541679085,0.07319515563704213,0.042962608094270015,0.03922698276690965,0.02658021599627462,0.03671675376456751,0.03137299419863019,0.056295272598465076,0.13684175687689687,0.05766075388245877,0.08126969957606113,0.019819095251992998,6.248712684094062e-05
201510,0.03810668975130957,0.017726543576231678,0.00011780119888227998,0.045448777778154856,0.022012877596775365,0.0016146631488420345,0.0,0.14589131476419837,0.004678489501209378,0.09546494448502338,0.027021979473490575,0.007163991315082901,0.03747283986474752,0.08697714661860127,0.020673138442120785,0.10545552211345191,0.2198418675551667,0.052749938234353935,0.07045753915816293,0.0011239354241945876,0.00016346414061533735
