time,0,1,2,3,4,5,6,7,8,9,var
201312,0.11484593837535013,0.12324929971988796,0.06722689075630252,0.10084033613445378,0.08683473389355742,0.09803921568627451,0.11484593837535013,0.09243697478991597,0.09803921568627451,0.10364145658263306,2.5639885583863176e-05
201408,0.19708029197080293,0.023722627737226276,0.08941605839416059,0.03467153284671533,0.005474452554744526,0.5583941605839416,0.0072992700729927005,0.0036496350364963502,0.043795620437956206,0.0364963503649635,0.0029305710953641054
201412,0.007246376811594203,0.007246376811594203,0.007246376811594203,0.0036231884057971015,0.13405797101449277,0.322463768115942,0.213768115942029,0.286231884057971,0.0,0.018115942028985508,0.00166754183294826
201504,0.02669597660794198,0.04310552626890386,0.0,0.013784231321462632,0.16428414223880441,0.03122609178657891,0.2506523994676001,0.44068667009023543,0.013951916325183143,0.015613045893289455,0.002091054494664382
201505,0.05695611577964519,0.0,0.0,0.017740429505135387,0.35714285714285715,0.007936507936507936,0.045401493930905694,0.17331932773109243,0.025676937441643323,0.3158263305322129,0.0018186576857806788
201506,0.013157894736842105,0.06578947368421052,0.02631578947368421,0.13157894736842105,0.07894736842105263,0.14473684210526316,0.25,0.013157894736842105,0.039473684210526314,0.23684210526315788,0.0007779316712834718
201507,0.037392873252142536,0.011111111111111112,0.0,0.12492858216809502,0.15826191550142835,0.05758532551496015,0.5066606525334536,0.03536310329273793,0.012464291084047513,0.05623214554202375,0.002297385740668389
201508,0.1650961250578087,0.06902484685346008,0.003573594386208092,0.16730660240750486,0.05272827376031932,0.09131482586910644,0.03709032299586614,0.08679265217553889,0.1423884171604197,0.18468433933376774,0.0003826169013741936
201509,0.06226479132657909,0.01467207343721062,0.0030021592246920236,0.28328298245780875,0.08738365119804639,0.11222992265297506,0.06604963459746725,0.11503995613041221,0.1543126591426687,0.10176216983213984,0.0006260730537895375
201510,0.15271552450725054,0.03751489072806198,0.0012200975265827616,0.34539062653456776,0.032365253278926635,0.16204729046998176,0.020922584320719473,0.05696118359170801,0.10835120251358542,0.08251134652861557,0.0010395871368797957
201511,0.1770691516121806,0.0293802396187681,9.157509157509158e-05,0.4199146414939502,0.017942922975883367,0.10917047689440573,0.004916700969332548,0.030501851923322387,0.16522892029915873,0.0457835191214232,0.0016792933623946203
201512,0.1809712772416439,0.002663383410895784,0.00022869597748824804,0.5878627059246582,0.004641252643061009,0.07066886021899227,0.002562597327765507,0.014484626246804036,0.11180071709726631,0.024115883911424624,0.003296147629446568
201601,0.2297465365518357,0.01003118226523048,0.0,0.5933141663720778,0.00016815200941651252,0.026111480182869316,0.0005077105832705023,0.0025530006188524256,0.12568445954458066,0.011883311871866642,0.003572580060218757
201602,0.24553126536180533,0.0,0.0,0.6020987336802036,0.0019110053660018225,0.03376479350277083,0.0,0.0,0.11208665375458592,0.004607548334632499,0.003739298311586933
201603,0.26996117366163336,0.0,0.0,0.6430408397488574,0.0,0.020991039663813875,0.0,0.0,0.06406541028996558,0.0019415366357296523,0.004343659188621995
201604,0.20256278704082642,0.0,0.0,0.7235906658175723,0.0,0.006623698870206388,0.0,0.0,0.06687726288276791,0.0003455853886269955,0.005212574393985996
201605,0.07952972303716857,0.0,0.0,0.8948756748715881,0.0,0.0,0.0,0.0,0.025594602091243302,0.0,0.007864250377549536
201606,0.03645414375396497,0.0,0.0,0.9446328124467515,0.0,0.0,0.0,0.0,0.018913043799283515,0.0,0.008822419535262754
201607,0.01624041187001811,0.0,0.0,0.9796024671265763,0.0,0.0,0.0,0.0,0.004157121003405745,0.0,0.009554466958146888
201608,0.09074733096085409,0.10320284697508897,0.10854092526690391,0.1094306049822064,0.10231316725978648,0.10320284697508897,0.10587188612099645,0.09519572953736655,0.09163701067615658,0.0898576512455516,5.596996548225636e-06
