time,0,1,2,3,4,5,6,7,8,9,var
201504,0.08823529411764706,0.09313725490196079,0.09803921568627451,0.08823529411764706,0.12254901960784313,0.08823529411764706,0.13725490196078433,0.07352941176470588,0.12254901960784313,0.08823529411764706,4.12234610619847e-05
201507,0.9054054054054054,0.033783783783783786,0.013513513513513514,0.006756756756756757,0.0,0.013513513513513514,0.006756756756756757,0.013513513513513514,0.0,0.006756756756756757,0.008017612206801394
201509,0.03565911360651741,0.0972658000896459,0.07213958810068649,0.14617225773982243,0.06473043320987362,0.05147787948131198,0.03880851557400898,0.057417313453962115,0.07815097470255647,0.3581781240416146,0.0009260516729784902
201510,0.005385059513235033,0.045093859181619,0.033119243150998345,0.20968854807625015,0.044723600591094814,0.24684976541933817,0.1670676273303294,0.1096214072686359,0.11329537715940717,0.025155512309091986,0.0007051191213228313
201511,0.016028589934286113,0.03815783049788277,0.05278351522095033,0.2594028466252876,0.25852480625958124,0.07459220937309799,0.049749089476990374,0.03407248707041052,0.16956311169407728,0.04712551384743573,0.0008755146041377716
201512,0.011719166367073023,0.017983074080696108,0.01900531844282321,0.17111636986068735,0.016371901223270095,0.11917679475935539,0.10770180728603666,0.018978425626332285,0.4911092269406471,0.02683791541307881,0.002204914421753489
201601,0.012993028131246647,0.020036111070026005,0.003745318352059925,0.05479219426791543,0.188832355781688,0.12526794337267094,0.0058417544107601345,0.028421855304826844,0.5454650532819058,0.014604386026900335,0.0028169281456953436
201602,0.01802813276431833,0.05540282388536644,0.08602650546384562,0.045692904469621994,0.06381186218951602,0.23123540620037342,0.13703208556149732,0.11989330203268751,0.05356126413810729,0.18931571329466604,0.0004698455458372489
201603,0.02942459292193061,0.07638533683553068,0.07011580773507138,0.09805433412586834,0.22078534244994222,0.030287975905366672,0.18457662616653464,0.2175014069659159,0.05921608158424044,0.01365249530959914,0.0006218140235337083
201604,0.0802183878381061,0.1285747196051406,0.016747519363274187,0.13911275022616126,0.069547044420665,0.06412425683189293,0.042952538843120794,0.06791978483788762,0.21331297232654817,0.17749002570720335,0.00038901275338791753
201605,0.7022900763358778,0.007633587786259542,0.0,0.06870229007633588,0.007633587786259542,0.03816793893129771,0.007633587786259542,0.05343511450381679,0.030534351145038167,0.08396946564885496,0.004560016575050665
201606,0.6866012564192094,0.02617707125903847,0.0,0.22989338546224405,0.0030864197530864196,0.02787305423610452,0.0,0.004302325148705698,0.013560008095527222,0.008506479626084218,0.004733540780129286
201608,0.09341637010676157,0.09252669039145907,0.099644128113879,0.09786476868327403,0.10142348754448399,0.10676156583629894,0.10854092526690391,0.09341637010676157,0.10053380782918149,0.10587188612099645,3.363123004464933e-06
