time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,var
201504,0.03431372549019608,0.0784313725490196,0.029411764705882353,0.0784313725490196,0.049019607843137254,0.06372549019607843,0.0392156862745098,0.03431372549019608,0.029411764705882353,0.05392156862745098,0.058823529411764705,0.06372549019607843,0.014705882352941176,0.024509803921568627,0.0392156862745098,0.05392156862745098,0.0784313725490196,0.06862745098039216,0.05392156862745098,0.05392156862745098,1.7781622452902726e-05
201507,0.0,0.11486486486486487,0.0,0.013513513513513514,0.006756756756756757,0.05405405405405406,0.0,0.05405405405405406,0.30405405405405406,0.0,0.0,0.0,0.42567567567567566,0.013513513513513514,0.0,0.006756756756756757,0.0,0.0,0.0,0.006756756756756757,0.0006399696282342086
201509,0.1231965643602507,0.009868421052631578,0.01459104956474557,0.0434321600729749,0.022755018990775908,0.12725608845062006,0.02405242712338893,0.06678992977737935,0.037371035724676996,0.16022415406512697,0.01401896718488287,0.019634909213868377,0.02048281000574048,0.02089870013446885,0.015735214324470972,0.04841291372761801,0.12417696808134185,0.01017353165522502,0.016777446192801592,0.08015169029701101,0.00011171759734253214
201510,0.022183164699042298,0.004365245993421513,0.0116844688221709,0.016627082021135137,0.05456989844258898,0.010586747740327416,0.15630701332924196,0.011187229821756382,0.016939990821341858,0.09184339284656837,0.17764741032639417,0.16233548735713862,0.014120934877285916,0.008271895540948659,0.020202132355712034,0.02097935744009647,0.016295482808184887,0.13317529756617513,0.03758741258741259,0.013090354603056683,0.00017343728319932532
201511,0.04985662720795727,0.006762020693852709,0.03620138588274351,0.007896797627920752,0.0174281427283468,0.07981436396835058,0.07095115886226122,0.0060874362471154565,0.10948900049147088,0.005835191266790565,0.08001791753053791,0.10008351749929208,0.002186378120107668,0.015651573194983743,0.13247091045791415,0.017224589166159467,0.008338405356055994,0.11170250715236574,0.02540134617450145,0.11660073037127205,0.00010256287189253873
201512,0.1695873103217409,0.009202356855534439,0.16206383788083137,0.0010288065843621398,0.03332028597978418,0.03494370020138342,0.13874018553420675,0.00508641975308642,0.0030476190476190477,0.00443856554967666,0.0026274509803921567,0.005771898883009993,0.11418487394957982,0.016210157825384746,0.020389082767333356,0.012993988355995523,0.009130328681461146,0.2090302460104677,0.037648865380904985,0.010554019457245266,0.0002262548706886447
201601,0.19220516916381947,0.0,0.025687230584410997,0.003745318352059925,0.009363295880149813,0.0018726591760299626,0.010672815189876192,0.007751937984496124,0.007751937984496124,0.0018726591760299626,0.011721033219226296,0.014227498645560973,0.25768661266440207,0.0018726591760299626,0.01149725633655605,0.006666195557439992,0.0,0.13419025910459667,0.29642192542340945,0.00479353638141003,0.000423062514383293
201602,0.0163424782653646,0.08985231789749092,0.07232968930381611,0.02858673437579498,0.013337469851505534,0.003680497390632047,0.14607203300476365,0.1365807213215612,0.011470735463984378,0.06979884196166204,0.06588617844416929,0.07734305828777333,0.006626365961404325,0.051410349062938246,0.10007024144006857,0.003895119036676165,0.0638223668914206,0.015055990224014966,0.021502062113699764,0.006336749701259307,9.846602367616776e-05
201603,0.0323389894689167,0.1343338017023279,0.07211536157446813,0.034954995562401454,0.08734191604118871,0.0074876152132573705,0.03081601090849948,0.004512882856365839,0.02875887326451254,0.07529999418064927,0.2513436325856111,0.009104935870471259,0.011869026690212298,0.04158753730906567,0.08131634413728105,0.008763172370813022,0.04200425541764678,0.013322387900983031,0.0165692279950311,0.01615903895029736,0.0001709453783129996
201604,0.0344974476733739,0.025369845197882983,0.016122753692231952,0.05373433994031873,0.08328811228446507,0.0678328940720316,0.02463649804653969,0.02798300775031018,0.03649262499931054,0.02280034944413526,0.09798698487158734,0.1470388974734733,0.11377119337635744,0.019563386359745076,0.024554786766823267,0.07384961004043504,0.01172922007248385,0.02732033944718697,0.01582559455066544,0.07560211394064238,7.162135300213196e-05
201605,0.0,0.0,0.015267175572519083,0.0,0.022900763358778626,0.17557251908396945,0.0,0.022900763358778626,0.5114503816793893,0.0,0.0,0.015267175572519083,0.16793893129770993,0.0,0.007633587786259542,0.015267175572519083,0.0,0.007633587786259542,0.0,0.03816793893129771,0.0007208741362759499
201606,0.0067387356713199415,0.0,0.0025252525252525255,0.005795661533366452,0.25637889713532863,0.16091534861105683,0.0025252525252525255,0.2029750855808448,0.0833657898648382,0.0,0.0,0.014687071488508218,0.22303084466159312,0.0030864197530864196,0.0,0.01665430941080232,0.0,0.005423083291935751,0.00037257824143070045,0.015525669705383587,0.00036942194070507383
201608,0.04893238434163701,0.051601423487544484,0.05249110320284697,0.03914590747330961,0.04359430604982206,0.042704626334519574,0.054270462633451956,0.04804270462633452,0.05871886120996441,0.050711743772241996,0.05338078291814947,0.05693950177935943,0.04181494661921708,0.0400355871886121,0.05604982206405694,0.045373665480427046,0.05338078291814947,0.06138790035587188,0.050711743772241996,0.050711743772241996,1.964660768573959e-06
