time,0,1,2,3,4,5,6,7,8,9,var
20143,0.044596912521440824,0.04631217838765009,0.054030874785591765,0.05231560891938251,0.044596912521440824,0.06260720411663807,0.04888507718696398,0.05060034305317324,0.051457975986277875,0.5445969125214408,0.0024431374818118727
20144,0.0,0.0009416195856873823,0.001791959721741804,0.13209577616357276,0.12553326415311888,0.2140791344786502,0.0008503401360544217,0.10782024674276491,0.0,0.41688765901840963,0.0018273679667030825
20151,0.001786612679343181,0.01049843311491905,0.008857295259339181,0.30756105396509814,0.022713772222794693,0.10716645350564018,0.0038641750062129872,0.475184419646375,0.0,0.062367784600277615,0.0026276792440313394
20152,0.11069027087002273,0.31850682488115395,0.11782394712771749,0.06178562510738481,0.021791909787033038,0.06157940184727138,0.0703235953566427,0.04430391411069031,0.16351408013723617,0.02968043077484745,0.0007799090761707965
20153,0.14477558801855187,0.09506879916574507,0.11455395445316113,0.03221301816185089,0.033737784951590584,0.02663543658423575,0.16386439194204194,0.0487219965632093,0.3159693424136367,0.024459687745976653,0.0008407365851326303
20154,0.1390196973861208,0.12260369428697186,0.1463308307102906,0.06343603663199474,0.0777480387608409,0.060083386403379214,0.12621035647088724,0.06018748364802861,0.13277869570143586,0.07160178000005017,0.00013064822140751762
20161,0.02004583737431911,0.11396924017303368,0.06789028476854293,0.12128801967119453,0.12307027516935294,0.10390965555209081,0.0456873882074325,0.14488993797492328,0.013672575549859338,0.24557678555925078,0.0004692170602884361
20162,0.0,0.008790665864878222,0.010092289507908551,0.05991225429048272,0.1038918661564613,0.167015135049842,0.0008998063798788436,0.1485973279730066,7.906388361796332e-05,0.5007215908939238,0.0023917808543099345
20163,0.05804749340369393,0.047493403693931395,0.048812664907651716,0.05804749340369393,0.044854881266490766,0.03825857519788918,0.05672823218997362,0.048827923266885134,0.047493403693931395,0.5514359289758589,0.002519916301757649
